Netflix;;;;
#;Tiempo de respuesta;;;Direccion ip
1;*;*;*;*
2;0.134;0.134;0.134;11.150.2.3
3;0.480;0.480;0.480;45.245.209.153
4;*;*;*;*
5;*;*;*;*
6;*;*;*;*
7;*;*;*;*
8;*;*;*;*
9;42.342;42.342;42.342;93.186.129.182
10;42.430;42.430;42.430;93.186.128.107
11;*;*;*;*
12;*;*;*;*
13;*;*;*;*
14;*;*;*;*
15;*;*;*;*
16;*;*;*;*
17;*;*;*;*
18;*;*;*;*
19;*;*;*;*
20;*;*;*;*
21;*;*;*;*
22;*;*;*;*
23;*;*;*;*
24;*;*;*;*
25;*;*;*;*
26;*;*;*;*
27;*;*;*;*
28;*;*;*;*
29;*;*;*;*
30;*;*;*;*
