Facebook;;;;
#;Tiempo de respuesta;;;Direccion ip
1;16;16;15;134.19.161.33
2;11;11;30;134.19.160.225
3;11;11;11;82.113.152.10
4;12;12;12;195.66.226.140
5;13;13;13;129.134.104.112
6;13;13;13;129.134.117.64
7;17;17;17;129.134.61.129
8;13;13;13;163.70.147.35
9;*;*;*;*
10;*;*;*;*
11;*;*;*;*
12;*;*;*;*
13;*;*;*;*
14;*;*;*;*
15;*;*;*;*
16;*;*;*;*
17;*;*;*;*
18;*;*;*;*
19;*;*;*;*
20;*;*;*;*
21;*;*;*;*
22;*;*;*;*
23;*;*;*;*
24;*;*;*;*
25;*;*;*;*
26;*;*;*;*
27;*;*;*;*
28;*;*;*;*
29;*;*;*;*
30;*;*;*;*
