Facebook;;;;
#;Tiempo de respuesta;;;Direccion ip
1;1;1;1;5.79.88.29
2;1;1;1;81.17.33.140
3;1;1;1;31.31.39.46
4;6;6;6;31.31.34.53
5;7;7;7;80.81.195.141
6;7;7;7;129.134.108.148
7;7;7;7;157.240.59.85
8;10;10;10;163.77.193.232
9;7;7;7;157.240.253.35
10;*;*;*;*
11;*;*;*;*
12;*;*;*;*
13;*;*;*;*
14;*;*;*;*
15;*;*;*;*
16;*;*;*;*
17;*;*;*;*
18;*;*;*;*
19;*;*;*;*
20;*;*;*;*
21;*;*;*;*
22;*;*;*;*
23;*;*;*;*
24;*;*;*;*
25;*;*;*;*
26;*;*;*;*
27;*;*;*;*
28;*;*;*;*
29;*;*;*;*
30;*;*;*;*
