Facebook;;;;
#;Tiempo de respuesta;;;Direccion ip
1;378;377;393;158.58.172.1
2;1;1;1;62.149.185.123
3;1;1;2;217.61.32.144
4;70;69;69;62.149.185.176
5;24;24;24;217.29.66.156
6;7;6;7;129.134.75.14
7;7;7;7;173.252.66.205
8;11;11;11;129.134.59.168
9;6;7;6;31.13.86.36
10;*;*;*;*
11;*;*;*;*
12;*;*;*;*
13;*;*;*;*
14;*;*;*;*
15;*;*;*;*
16;*;*;*;*
17;*;*;*;*
18;*;*;*;*
19;*;*;*;*
20;*;*;*;*
21;*;*;*;*
22;*;*;*;*
23;*;*;*;*
24;*;*;*;*
25;*;*;*;*
26;*;*;*;*
27;*;*;*;*
28;*;*;*;*
29;*;*;*;*
30;*;*;*;*
