YouTube;;;;
#;Tiempo de respuesta;;;Direccion ip
1;1;1;1;190.120.231.1
2;*;*;*;*
3;1;1;1;190.217.98.245
4;1;1;1;142.250.172.8
5;1;1;1;72.14.233.63
6;1;1;1;142.250.210.135
7;1;1;1;142.251.132.174
8;*;*;*;*
9;*;*;*;*
10;*;*;*;*
11;*;*;*;*
12;*;*;*;*
13;*;*;*;*
14;*;*;*;*
15;*;*;*;*
16;*;*;*;*
17;*;*;*;*
18;*;*;*;*
19;*;*;*;*
20;*;*;*;*
21;*;*;*;*
22;*;*;*;*
23;*;*;*;*
24;*;*;*;*
25;*;*;*;*
26;*;*;*;*
27;*;*;*;*
28;*;*;*;*
29;*;*;*;*
30;*;*;*;*
